team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_opponent_adjusted_scoreline_quality,vrs_map_win_opponent_quality,vrs_map_win_sample_confidence,vrs_scoreline_sample_confidence,vrs_map_veto_credibility,vrs_map_veto_strength,vrs_pick_ban_opponent_pool_proxy,vrs_bo1_single_map_upset_risk,vrs_bo3_map_depth_strength,vrs_overtime_strong_opponent_signal,vrs_weak_opponent_close_penalty,vrs_recent_strong_opponent_score,vrs_expected_margin_residual,vrs_expected_margin_residual_confidence,vrs_team_volatility,vrs_seed_volatility_rebound,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
FaZe,Anubis,1,0,0.00,12.86,-10.000000,-1.000000,0,0,25.54,12.86,0.693147,-1.000000,-10.000000,0.000000,0.000000,-0.696500,-21.301429,-3.714286,-0.069650,0.500000,33.489644,-0.244598,0.668571,0.000000,0.000000,0.000000,-0.308565,-11.800000,-1.180000,0.000000,0.000000,0,0,50.00,15.00,-10.000000,-1.000000,0,0,15.00,-1.000000,0.000000,0,0,50.00,15.00,-10.000000,-1.000000,0,0,15.00,-1.000000,0.000000,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,1,0,0.00,12.86,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0
FaZe,Mirage,1,0,0.00,12.86,-2.000000,-0.200000,0,1,24.93,12.86,0.693147,-0.200000,-2.000000,0.000000,1.000000,-0.254900,-12.461429,-3.714286,-0.025490,0.500000,33.079374,-0.250676,0.668571,0.000000,0.000000,0.970000,-0.001997,-10.000000,-1.000000,0.000000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1
FaZe,Overpass,2,0,0.00,11.25,-2.000000,-0.200000,0,2,25.11,11.25,1.098612,-0.200000,-2.000000,0.000000,1.000000,-0.197100,-17.611875,-7.750000,-0.039420,0.500000,33.199910,-0.248890,0.620000,0.000000,0.500000,0.485000,-0.031855,-6.900000,-1.380000,0.000000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,2,0,0.00,11.25,-2.000000,-0.200000,0,2,11.25,-0.200000,1.098612,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1
Falcons,Ancient,3,2,66.67,63.33,5.666667,0.500000,0,1,62.15,63.33,1.386294,0.500000,5.666667,0.000000,0.333333,0.473467,6.993333,4.000000,0.142040,0.500000,58.203115,0.121528,0.186667,0.080000,0.500000,0.000000,0.057886,2.166667,0.650000,5.792716,0.000000,0,0,50.00,61.67,5.666667,0.500000,0,0,61.67,0.500000,0.000000,2,1,50.00,58.75,2.500000,0.250000,0,1,58.75,0.250000,1.098612,2,1,50.00,58.75,2.500000,0.250000,0,1,58.75,0.250000,1.098612,2,1,50.00,58.75,2.500000,0.250000,0,1,58.75,0.250000,1.098612,2,1,50.00,58.75,2.500000,0.250000,0,1,58.75,0.250000,1.098612,2,1,50.00,58.75,2.500000,0.250000,0,1,58.75,0.250000,1.098612,3,2,66.67,63.33,5.666667,0.500000,0,1,63.33,0.500000,1.386294,0,0,50.00,61.67,5.666667,0.500000,0,0,2,1,50.00,58.75,2.500000,0.250000,0,1,0,0,50.00,61.67,5.666667,0.500000,0,0,0,0,50.00,61.67,5.666667,0.500000,0,0,0,0,50.00,61.67,5.666667,0.500000,0,0,0,0,50.00,61.67,5.666667,0.500000,0,0,1,1,100.00,67.14,12.000000,1.000000,0,0
Falcons,Dust2,2,2,100.00,88.75,4.500000,0.450000,0,0,73.26,88.75,1.098612,0.450000,4.500000,0.000000,0.000000,0.557100,23.986250,7.750000,0.111420,0.500000,65.700244,0.232596,0.620000,0.155000,0.000000,0.000000,0.093590,3.250000,0.650000,0.500000,0.000000,0,0,50.00,85.00,4.500000,0.450000,0,0,85.00,0.450000,0.000000,2,2,100.00,88.75,4.500000,0.450000,0,0,88.75,0.450000,1.098612,2,2,100.00,88.75,4.500000,0.450000,0,0,88.75,0.450000,1.098612,2,2,100.00,88.75,4.500000,0.450000,0,0,88.75,0.450000,1.098612,2,2,100.00,88.75,4.500000,0.450000,0,0,88.75,0.450000,1.098612,2,2,100.00,88.75,4.500000,0.450000,0,0,88.75,0.450000,1.098612,2,2,100.00,88.75,4.500000,0.450000,0,0,88.75,0.450000,1.098612,0,0,50.00,85.00,4.500000,0.450000,0,0,2,2,100.00,88.75,4.500000,0.450000,0,0,0,0,50.00,85.00,4.500000,0.450000,0,0,0,0,50.00,85.00,4.500000,0.450000,0,0,0,0,50.00,85.00,4.500000,0.450000,0,0,0,0,50.00,85.00,4.500000,0.450000,0,0,0,0,50.00,85.00,4.500000,0.450000,0,0
Falcons,Inferno,2,1,50.00,50.00,3.000000,0.337500,1,1,48.94,50.00,1.098612,0.337500,3.000000,0.500000,0.500000,0.415544,0.000000,0.000000,0.083109,0.500000,49.286655,-0.010568,0.000000,0.000000,0.000000,0.485000,0.051313,-1.650000,-0.330000,5.000000,0.000000,0,0,50.00,50.00,3.000000,0.337500,0,0,50.00,0.337500,0.000000,1,1,100.00,57.14,8.000000,0.800000,0,0,57.14,0.800000,0.693147,1,1,100.00,57.14,8.000000,0.800000,0,0,57.14,0.800000,0.693147,1,1,100.00,57.14,8.000000,0.800000,0,0,57.14,0.800000,0.693147,1,1,100.00,57.14,8.000000,0.800000,0,0,57.14,0.800000,0.693147,1,1,100.00,57.14,8.000000,0.800000,0,0,57.14,0.800000,0.693147,2,1,50.00,50.00,3.000000,0.337500,1,1,50.00,0.337500,1.098612,0,0,50.00,50.00,3.000000,0.337500,0,0,1,1,100.00,57.14,8.000000,0.800000,0,0,0,0,50.00,50.00,3.000000,0.337500,0,0,0,0,50.00,50.00,3.000000,0.337500,0,0,0,0,50.00,50.00,3.000000,0.337500,0,0,0,0,50.00,50.00,3.000000,0.337500,0,0,1,0,0.00,42.86,-2.000000,-0.125000,1,1
Falcons,Mirage,1,1,100.00,87.14,11.000000,1.000000,0,0,69.59,87.14,0.693147,1.000000,11.000000,0.000000,0.000000,0.671000,12.461429,3.714286,0.067100,0.500000,63.226047,0.195941,0.668571,0.074286,0.000000,0.000000,0.010325,3.000000,0.300000,0.000000,0.000000,0,0,50.00,85.00,11.000000,1.000000,0,0,85.00,1.000000,0.000000,0,0,50.00,85.00,11.000000,1.000000,0,0,85.00,1.000000,0.000000,0,0,50.00,85.00,11.000000,1.000000,0,0,85.00,1.000000,0.000000,0,0,50.00,85.00,11.000000,1.000000,0,0,85.00,1.000000,0.000000,0,0,50.00,85.00,11.000000,1.000000,0,0,85.00,1.000000,0.000000,0,0,50.00,85.00,11.000000,1.000000,0,0,85.00,1.000000,0.000000,1,1,100.00,87.14,11.000000,1.000000,0,0,87.14,1.000000,0.693147,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,0,0,50.00,85.00,11.000000,1.000000,0,0,1,1,100.00,87.14,11.000000,1.000000,0,0
Fisher College,Ancient,1,0,0.00,12.86,-10.000000,-1.000000,0,0,30.76,12.86,0.693147,-1.000000,-10.000000,0.000000,0.000000,-0.586000,-22.991429,-3.714286,-0.058600,0.500000,37.011734,-0.192419,0.668571,0.000000,0.000000,0.000000,-0.138851,-2.300000,-0.230000,0.000000,0.000000,0,0,50.00,15.00,-10.000000,-1.000000,0,0,15.00,-1.000000,0.000000,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-10.000000,-1.000000,0,0,12.86,-1.000000,0.693147,0,0,50.00,15.00,-10.000000,-1.000000,0,0,1,0,0.00,12.86,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0,0,0,50.00,15.00,-10.000000,-1.000000,0,0
Fisher College,Mirage,1,0,0.00,12.86,-5.000000,-0.500000,0,0,34.43,12.86,0.693147,-0.500000,-5.000000,0.000000,0.000000,-0.293000,-22.991429,-3.714286,-0.029300,0.500000,39.489875,-0.155706,0.668571,0.000000,0.000000,0.000000,-0.069426,2.700000,0.270000,0.000000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,0,0,50.00,15.00,-5.000000,-0.500000,0,0,1,0,0.00,12.86,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0
Fluxo,Anubis,1,0,0.00,12.86,-4.000000,-0.400000,0,0,33.25,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,-0.288800,-20.911429,-3.714286,-0.028880,0.500000,38.694637,-0.167487,0.668571,0.000000,0.000000,0.000000,-0.072903,0.100000,0.010000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Fluxo,Inferno,1,0,0.00,12.86,-12.000000,-1.000000,0,0,28.55,12.86,0.693147,-1.000000,-12.000000,0.000000,0.000000,-0.577500,-23.121429,-3.714286,-0.057750,0.500000,35.523802,-0.214462,0.668571,0.000000,0.000000,0.000000,-0.323296,-6.200000,-0.620000,0.000000,0.000000,0,0,50.00,15.00,-12.000000,-1.000000,0,0,15.00,-1.000000,0.000000,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,0,0,50.00,15.00,-12.000000,-1.000000,0,0,1,0,0.00,12.86,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0
Fluxo,Nuke,1,0,0.00,12.86,-3.000000,-0.300000,0,0,34.05,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,-0.216600,-20.911429,-3.714286,-0.021660,0.500000,39.235658,-0.159472,0.668571,0.000000,0.000000,0.000000,-0.054678,1.100000,0.110000,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
FlyQuest,Ancient,3,2,66.67,63.33,0.333333,-0.041667,2,0,52.10,63.33,1.386294,-0.041667,0.333333,0.666667,0.000000,-0.139312,4.986667,4.000000,-0.041794,0.071429,50.832472,0.003000,0.186667,0.080000,0.000000,0.325000,-0.048410,-4.133333,-1.240000,3.771236,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,1,0,0.00,52.86,-5.000000,-0.500000,0,0,52.86,-0.500000,0.693147,2,1,50.00,58.75,-1.000000,-0.156250,1,0,58.75,-0.156250,1.098612,0,0,50.00,61.67,0.333333,-0.041667,0,0,0,0,50.00,61.67,0.333333,-0.041667,0,0,0,0,50.00,61.67,0.333333,-0.041667,0,0,0,0,50.00,61.67,0.333333,-0.041667,0,0,0,0,50.00,61.67,0.333333,-0.041667,0,0,1,0,0.00,52.86,-5.000000,-0.500000,0,0,1,1,100.00,67.14,3.000000,0.187500,1,0
FlyQuest,Anubis,4,4,100.00,91.00,8.500000,0.825000,0,0,79.66,91.00,1.609438,0.825000,8.500000,0.000000,0.000000,0.555500,13.791375,16.400000,0.222200,1.000000,79.664545,0.593291,0.492000,0.328000,0.000000,0.000000,0.006734,1.850000,0.740000,2.179449,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,3,3,100.00,90.00,8.333333,0.800000,0,0,90.00,0.800000,1.386294,0,0,50.00,85.00,8.500000,0.825000,0,0,0,0,50.00,85.00,8.500000,0.825000,0,0,0,0,50.00,85.00,8.500000,0.825000,0,0,0,0,50.00,85.00,8.500000,0.825000,0,0,0,0,50.00,85.00,8.500000,0.825000,0,0,0,0,50.00,85.00,8.500000,0.825000,0,0,3,3,100.00,90.00,8.333333,0.800000,0,0
FlyQuest,Dust2,5,3,60.00,58.36,1.800000,0.157500,1,0,52.33,58.36,1.791759,0.157500,1.800000,0.200000,0.000000,0.025468,3.221673,4.181818,0.012734,0.785714,52.007198,0.036646,0.083636,0.083636,0.000000,0.095000,-0.012913,-3.760000,-1.880000,5.491812,0.000000,0,0,50.00,57.00,1.800000,0.157500,0,0,57.00,0.157500,0.000000,0,0,50.00,57.00,1.800000,0.157500,0,0,57.00,0.157500,0.000000,1,0,0.00,48.86,-4.000000,-0.400000,0,0,48.86,-0.400000,0.693147,1,0,0.00,48.86,-4.000000,-0.400000,0,0,48.86,-0.400000,0.693147,1,0,0.00,48.86,-4.000000,-0.400000,0,0,48.86,-0.400000,0.693147,1,0,0.00,48.86,-4.000000,-0.400000,0,0,48.86,-0.400000,0.693147,3,2,66.67,60.22,1.666667,0.129167,1,0,60.22,0.129167,1.386294,0,0,50.00,57.00,1.800000,0.157500,0,0,0,0,50.00,57.00,1.800000,0.157500,0,0,1,0,0.00,48.86,-4.000000,-0.400000,0,0,0,0,50.00,57.00,1.800000,0.157500,0,0,0,0,50.00,57.00,1.800000,0.157500,0,0,0,0,50.00,57.00,1.800000,0.157500,0,0,2,2,100.00,67.75,4.500000,0.393750,1,0
FlyQuest,Inferno,1,1,100.00,87.14,3.000000,0.300000,0,0,63.94,87.14,0.693147,0.300000,3.000000,0.000000,0.000000,0.195000,12.071429,3.714286,0.019500,0.500000,59.410199,0.139410,0.668571,0.074286,0.000000,0.000000,0.000000,-5.000000,-0.500000,0.000000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0
FlyQuest,Mirage,3,1,33.33,36.67,-3.666667,-0.358333,1,1,32.99,36.67,1.386294,-0.358333,-3.666667,0.333333,0.333333,-0.510117,-4.955556,-4.000000,-0.153035,0.309571,40.621691,-0.105339,0.186667,0.000000,0.000000,0.376667,-0.023879,-8.066667,-2.420000,5.436502,0.000000,0,0,50.00,38.33,-3.666667,-0.358333,0,0,38.33,-0.358333,0.000000,0,0,50.00,38.33,-3.666667,-0.358333,0,0,38.33,-0.358333,0.000000,0,0,50.00,38.33,-3.666667,-0.358333,0,0,38.33,-0.358333,0.000000,0,0,50.00,38.33,-3.666667,-0.358333,0,0,38.33,-0.358333,0.000000,0,0,50.00,38.33,-3.666667,-0.358333,0,0,38.33,-0.358333,0.000000,1,0,0.00,32.86,-2.000000,-0.200000,0,1,32.86,-0.200000,0.693147,2,0,0.00,28.75,-6.500000,-0.600000,0,1,28.75,-0.600000,1.098612,0,0,50.00,38.33,-3.666667,-0.358333,0,0,0,0,50.00,38.33,-3.666667,-0.358333,0,0,0,0,50.00,38.33,-3.666667,-0.358333,0,0,0,0,50.00,38.33,-3.666667,-0.358333,0,0,0,0,50.00,38.33,-3.666667,-0.358333,0,0,1,0,0.00,32.86,-2.000000,-0.200000,0,1,1,0,0.00,32.86,-11.000000,-1.000000,0,0
