team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
THUNDER dOWNUNDER,Inferno,4,2,50.00,50.00,1.250000,0.096875,1,2,50.77,50.00,1.609438,0.096875,1.250000,0.250000,0.500000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,4,2,50.00,50.00,1.250000,0.096875,1,2,50.00,0.096875,1.609438,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,4,2,50.00,50.00,1.250000,0.096875,1,2
TYLOO,Ancient,13,4,30.77,32.59,-1.692308,-0.153846,0,1,31.36,32.59,2.639057,-0.153846,-1.692308,0.000000,0.076923,1,0,0.00,31.32,-12.000000,-1.000000,0,0,31.32,-1.000000,0.693147,1,0,0.00,31.32,-12.000000,-1.000000,0,0,31.32,-1.000000,0.693147,2,0,0.00,27.40,-8.500000,-0.750000,0,0,27.40,-0.750000,1.098612,2,0,0.00,27.40,-8.500000,-0.750000,0,0,27.40,-0.750000,1.098612,2,0,0.00,27.40,-8.500000,-0.750000,0,0,27.40,-0.750000,1.098612,4,0,0.00,21.92,-8.000000,-0.750000,0,0,21.92,-0.750000,1.609438,13,4,30.77,32.59,-1.692308,-0.153846,0,1,32.59,-0.153846,2.639057,1,0,0.00,31.32,-12.000000,-1.000000,0,0,0,0,50.00,36.54,-1.692308,-0.153846,0,0,1,0,0.00,31.32,-5.000000,-0.500000,0,0,0,0,50.00,36.54,-1.692308,-0.153846,0,0,0,0,50.00,36.54,-1.692308,-0.153846,0,0,2,0,0.00,27.40,-7.500000,-0.750000,0,0,9,4,44.44,41.28,1.111111,0.111111,0,1
TYLOO,Anubis,1,0,0.00,12.86,-5.000000,-0.500000,0,0,8.86,12.86,0.693147,-0.500000,-5.000000,0.000000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,1,0,0.00,12.86,-5.000000,-0.500000,0,0
TYLOO,Inferno,10,7,70.00,67.75,1.600000,0.164276,3,1,69.06,67.75,2.397895,0.164276,1.600000,0.300000,0.100000,1,1,100.00,69.14,2.000000,0.125000,1,0,69.14,0.125000,0.693147,2,2,100.00,73.00,4.000000,0.362500,1,0,73.00,0.362500,1.098612,2,2,100.00,73.00,4.000000,0.362500,1,0,73.00,0.362500,1.098612,2,2,100.00,73.00,4.000000,0.362500,1,0,73.00,0.362500,1.098612,2,2,100.00,73.00,4.000000,0.362500,1,0,73.00,0.362500,1.098612,4,2,50.00,58.40,-1.500000,-0.115625,2,1,58.40,-0.115625,1.609438,10,7,70.00,67.75,1.600000,0.164276,3,1,67.75,0.164276,2.397895,1,1,100.00,69.14,2.000000,0.125000,1,0,1,1,100.00,69.14,6.000000,0.600000,0,0,0,0,50.00,64.00,1.600000,0.164276,0,0,0,0,50.00,64.00,1.600000,0.164276,0,0,0,0,50.00,64.00,1.600000,0.164276,0,0,2,0,0.00,48.00,-7.000000,-0.593750,1,1,6,5,83.33,73.67,3.666667,0.350877,1,0
TYLOO,Mirage,11,8,72.73,70.32,3.363636,0.327273,0,0,72.94,70.32,2.484907,0.327273,3.363636,0.000000,0.000000,2,0,0.00,49.43,-8.000000,-0.750000,0,0,49.43,-0.750000,1.098612,3,0,0.00,43.94,-8.000000,-0.766667,0,0,43.94,-0.766667,1.386294,4,1,25.00,49.55,-5.500000,-0.525000,0,0,49.55,-0.525000,1.609438,4,1,25.00,49.55,-5.500000,-0.525000,0,0,49.55,-0.525000,1.609438,4,1,25.00,49.55,-5.500000,-0.525000,0,0,49.55,-0.525000,1.609438,4,1,25.00,49.55,-5.500000,-0.525000,0,0,49.55,-0.525000,1.609438,11,8,72.73,70.32,3.363636,0.327273,0,0,70.32,0.327273,2.484907,2,0,0.00,49.43,-8.000000,-0.750000,0,0,1,0,0.00,56.49,-8.000000,-0.800000,0,0,1,1,100.00,70.78,2.000000,0.200000,0,0,0,0,50.00,65.91,3.363636,0.327273,0,0,0,0,50.00,65.91,3.363636,0.327273,0,0,0,0,50.00,65.91,3.363636,0.327273,0,0,7,7,100.00,84.27,8.428571,0.814286,0,0
TYLOO,Nuke,5,4,80.00,75.09,2.600000,0.230000,1,0,76.93,75.09,1.791759,0.230000,2.600000,0.200000,0.000000,0,0,50.00,71.00,2.600000,0.230000,0,0,71.00,0.230000,0.000000,1,1,100.00,75.14,5.000000,0.500000,0,0,75.14,0.500000,0.693147,1,1,100.00,75.14,5.000000,0.500000,0,0,75.14,0.500000,0.693147,1,1,100.00,75.14,5.000000,0.500000,0,0,75.14,0.500000,0.693147,2,2,100.00,78.25,4.500000,0.375000,1,0,78.25,0.375000,1.098612,2,2,100.00,78.25,4.500000,0.375000,1,0,78.25,0.375000,1.098612,5,4,80.00,75.09,2.600000,0.230000,1,0,75.09,0.230000,1.791759,0,0,50.00,71.00,2.600000,0.230000,0,0,1,1,100.00,75.14,5.000000,0.500000,0,0,0,0,50.00,71.00,2.600000,0.230000,0,0,0,0,50.00,71.00,2.600000,0.230000,0,0,1,1,100.00,75.14,4.000000,0.250000,1,0,0,0,50.00,71.00,2.600000,0.230000,0,0,3,2,66.67,69.56,1.333333,0.133333,0,0
TYLOO,Overpass,7,5,71.43,68.46,2.428571,0.242857,0,1,70.40,68.46,2.079442,0.242857,2.428571,0.000000,0.142857,1,0,0.00,55.71,-2.000000,-0.200000,0,1,55.71,-0.200000,0.693147,2,0,0.00,48.75,-4.500000,-0.450000,0,1,48.75,-0.450000,1.098612,3,1,33.33,54.44,-2.333333,-0.233333,0,1,54.44,-0.233333,1.386294,3,1,33.33,54.44,-2.333333,-0.233333,0,1,54.44,-0.233333,1.386294,4,2,50.00,59.00,-1.000000,-0.100000,0,1,59.00,-0.100000,1.609438,4,2,50.00,59.00,-1.000000,-0.100000,0,1,59.00,-0.100000,1.609438,7,5,71.43,68.46,2.428571,0.242857,0,1,68.46,0.242857,2.079442,1,0,0.00,55.71,-2.000000,-0.200000,0,1,1,0,0.00,55.71,-7.000000,-0.700000,0,0,1,1,100.00,70.00,2.000000,0.200000,0,0,0,0,50.00,65.00,2.428571,0.242857,0,0,1,1,100.00,70.00,3.000000,0.300000,0,0,0,0,50.00,65.00,2.428571,0.242857,0,0,3,3,100.00,76.67,7.000000,0.700000,0,0
The Huns,Ancient,2,1,50.00,50.00,-4.000000,-0.400000,0,0,46.80,50.00,1.098612,-0.400000,-4.000000,0.000000,0.000000,0,0,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,0.000000,0,0,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,0.000000,0,0,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,0.000000,1,0,0.00,42.86,-10.000000,-1.000000,0,0,42.86,-1.000000,0.693147,2,1,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,1.098612,2,1,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,1.098612,2,1,50.00,50.00,-4.000000,-0.400000,0,0,50.00,-0.400000,1.098612,0,0,50.00,50.00,-4.000000,-0.400000,0,0,0,0,50.00,50.00,-4.000000,-0.400000,0,0,0,0,50.00,50.00,-4.000000,-0.400000,0,0,1,0,0.00,42.86,-10.000000,-1.000000,0,0,1,1,100.00,57.14,2.000000,0.200000,0,0,0,0,50.00,50.00,-4.000000,-0.400000,0,0,0,0,50.00,50.00,-4.000000,-0.400000,0,0
The Huns,Dust2,2,1,50.00,50.00,-3.000000,-0.347368,1,0,47.22,50.00,1.098612,-0.347368,-3.000000,0.500000,0.000000,0,0,50.00,50.00,-3.000000,-0.347368,0,0,50.00,-0.347368,0.000000,0,0,50.00,50.00,-3.000000,-0.347368,0,0,50.00,-0.347368,0.000000,0,0,50.00,50.00,-3.000000,-0.347368,0,0,50.00,-0.347368,0.000000,0,0,50.00,50.00,-3.000000,-0.347368,0,0,50.00,-0.347368,0.000000,2,1,50.00,50.00,-3.000000,-0.347368,1,0,50.00,-0.347368,1.098612,2,1,50.00,50.00,-3.000000,-0.347368,1,0,50.00,-0.347368,1.098612,2,1,50.00,50.00,-3.000000,-0.347368,1,0,50.00,-0.347368,1.098612,0,0,50.00,50.00,-3.000000,-0.347368,0,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0,2,1,50.00,50.00,-3.000000,-0.347368,1,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0,0,0,50.00,50.00,-3.000000,-0.347368,0,0
The Huns,Mirage,2,0,0.00,11.25,-8.000000,-0.800000,0,0,5.00,11.25,1.098612,-0.800000,-8.000000,0.000000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,2,0,0.00,11.25,-8.000000,-0.800000,0,0,11.25,-0.800000,1.098612,2,0,0.00,11.25,-8.000000,-0.800000,0,0,11.25,-0.800000,1.098612,2,0,0.00,11.25,-8.000000,-0.800000,0,0,11.25,-0.800000,1.098612,2,0,0.00,11.25,-8.000000,-0.800000,0,0,11.25,-0.800000,1.098612,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,2,0,0.00,11.25,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0
The Huns,Nuke,1,0,0.00,12.86,-3.000000,-0.300000,0,0,10.46,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
The MongolZ,Ancient,2,1,50.00,50.00,1.000000,0.100000,0,1,50.80,50.00,1.098612,0.100000,1.000000,0.000000,0.500000,0,0,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,0.000000,2,1,50.00,50.00,1.000000,0.100000,0,1,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,1,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,1,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,1,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,1,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,1,50.00,0.100000,1.098612,0,0,50.00,50.00,1.000000,0.100000,0,0,2,1,50.00,50.00,1.000000,0.100000,0,1,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0
The MongolZ,Mirage,3,0,0.00,10.00,-4.000000,-0.400000,0,1,6.80,10.00,1.386294,-0.400000,-4.000000,0.000000,0.333333,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,2,0,0.00,11.25,-5.000000,-0.500000,0,0,11.25,-0.500000,1.098612,2,0,0.00,11.25,-5.000000,-0.500000,0,0,11.25,-0.500000,1.098612,2,0,0.00,11.25,-5.000000,-0.500000,0,0,11.25,-0.500000,1.098612,3,0,0.00,10.00,-4.000000,-0.400000,0,1,10.00,-0.400000,1.386294,3,0,0.00,10.00,-4.000000,-0.400000,0,1,10.00,-0.400000,1.386294,3,0,0.00,10.00,-4.000000,-0.400000,0,1,10.00,-0.400000,1.386294,0,0,50.00,15.00,-4.000000,-0.400000,0,0,2,0,0.00,11.25,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
The MongolZ,Nuke,1,1,100.00,87.14,2.000000,0.105263,1,0,87.98,87.14,0.693147,0.105263,2.000000,1.000000,0.000000,0,0,50.00,85.00,2.000000,0.105263,0,0,85.00,0.105263,0.000000,1,1,100.00,87.14,2.000000,0.105263,1,0,87.14,0.105263,0.693147,1,1,100.00,87.14,2.000000,0.105263,1,0,87.14,0.105263,0.693147,1,1,100.00,87.14,2.000000,0.105263,1,0,87.14,0.105263,0.693147,1,1,100.00,87.14,2.000000,0.105263,1,0,87.14,0.105263,0.693147,1,1,100.00,87.14,2.000000,0.105263,1,0,87.14,0.105263,0.693147,1,1,100.00,87.14,2.000000,0.105263,1,0,87.14,0.105263,0.693147,0,0,50.00,85.00,2.000000,0.105263,0,0,1,1,100.00,87.14,2.000000,0.105263,1,0,0,0,50.00,85.00,2.000000,0.105263,0,0,0,0,50.00,85.00,2.000000,0.105263,0,0,0,0,50.00,85.00,2.000000,0.105263,0,0,0,0,50.00,85.00,2.000000,0.105263,0,0,0,0,50.00,85.00,2.000000,0.105263,0,0
Tricked,Mirage,1,1,100.00,87.14,3.000000,0.187500,1,0,88.64,87.14,0.693147,0.187500,3.000000,1.000000,0.000000,0,0,50.00,85.00,3.000000,0.187500,0,0,85.00,0.187500,0.000000,0,0,50.00,85.00,3.000000,0.187500,0,0,85.00,0.187500,0.000000,1,1,100.00,87.14,3.000000,0.187500,1,0,87.14,0.187500,0.693147,1,1,100.00,87.14,3.000000,0.187500,1,0,87.14,0.187500,0.693147,1,1,100.00,87.14,3.000000,0.187500,1,0,87.14,0.187500,0.693147,1,1,100.00,87.14,3.000000,0.187500,1,0,87.14,0.187500,0.693147,1,1,100.00,87.14,3.000000,0.187500,1,0,87.14,0.187500,0.693147,0,0,50.00,85.00,3.000000,0.187500,0,0,0,0,50.00,85.00,3.000000,0.187500,0,0,1,1,100.00,87.14,3.000000,0.187500,1,0,0,0,50.00,85.00,3.000000,0.187500,0,0,0,0,50.00,85.00,3.000000,0.187500,0,0,0,0,50.00,85.00,3.000000,0.187500,0,0,0,0,50.00,85.00,3.000000,0.187500,0,0
Tricked,Nuke,1,1,100.00,87.14,2.000000,0.090909,1,0,87.87,87.14,0.693147,0.090909,2.000000,1.000000,0.000000,0,0,50.00,85.00,2.000000,0.090909,0,0,85.00,0.090909,0.000000,0,0,50.00,85.00,2.000000,0.090909,0,0,85.00,0.090909,0.000000,1,1,100.00,87.14,2.000000,0.090909,1,0,87.14,0.090909,0.693147,1,1,100.00,87.14,2.000000,0.090909,1,0,87.14,0.090909,0.693147,1,1,100.00,87.14,2.000000,0.090909,1,0,87.14,0.090909,0.693147,1,1,100.00,87.14,2.000000,0.090909,1,0,87.14,0.090909,0.693147,1,1,100.00,87.14,2.000000,0.090909,1,0,87.14,0.090909,0.693147,0,0,50.00,85.00,2.000000,0.090909,0,0,0,0,50.00,85.00,2.000000,0.090909,0,0,1,1,100.00,87.14,2.000000,0.090909,1,0,0,0,50.00,85.00,2.000000,0.090909,0,0,0,0,50.00,85.00,2.000000,0.090909,0,0,0,0,50.00,85.00,2.000000,0.090909,0,0,0,0,50.00,85.00,2.000000,0.090909,0,0
Ursa,Anubis,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,50.00,1.098612,0.000000,0.000000,0.000000,0.000000,0,0,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,0.000000,0,0,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,0.000000,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,0,0,50.00,50.00,0.000000,0.000000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0,2,1,50.00,50.00,0.000000,0.000000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0
Ursa,Dust2,1,1,100.00,87.14,4.000000,0.400000,0,0,90.34,87.14,0.693147,0.400000,4.000000,0.000000,0.000000,0,0,50.00,85.00,4.000000,0.400000,0,0,85.00,0.400000,0.000000,0,0,50.00,85.00,4.000000,0.400000,0,0,85.00,0.400000,0.000000,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,1,1,100.00,87.14,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0
Ursa,Nuke,1,0,0.00,12.86,-4.000000,-0.400000,0,0,9.66,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Ursa,Overpass,1,0,0.00,12.86,-4.000000,-0.400000,0,0,9.66,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Vitality,Anubis,1,0,0.00,12.86,-3.000000,-0.300000,0,0,10.46,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
