team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_opponent_adjusted_scoreline_quality,vrs_map_win_opponent_quality,vrs_map_win_sample_confidence,vrs_scoreline_sample_confidence,vrs_map_veto_credibility,vrs_map_veto_strength,vrs_pick_ban_opponent_pool_proxy,vrs_bo1_single_map_upset_risk,vrs_bo3_map_depth_strength,vrs_overtime_strong_opponent_signal,vrs_weak_opponent_close_penalty,vrs_recent_strong_opponent_score,vrs_team_volatility,vrs_seed_volatility_rebound,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
Fluxo,Anubis,1,0,0.00,12.86,-4.000000,-0.400000,0,0,33.16,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,-0.302400,-20.391429,-3.714286,-0.030240,0.500000,38.632935,-0.168401,0.668571,0.000000,0.000000,0.000000,-0.068615,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Fluxo,Inferno,1,0,0.00,12.86,-12.000000,-1.000000,0,0,31.28,12.86,0.693147,-1.000000,-12.000000,0.000000,0.000000,-0.611500,-22.601429,-3.714286,-0.061150,0.500000,37.364583,-0.187191,0.668571,0.000000,0.000000,0.000000,-0.308082,0.000000,0.000000,0,0,50.00,15.00,-12.000000,-1.000000,0,0,15.00,-1.000000,0.000000,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-12.000000,-1.000000,0,0,12.86,-1.000000,0.693147,0,0,50.00,15.00,-12.000000,-1.000000,0,0,1,0,0.00,12.86,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0,0,0,50.00,15.00,-12.000000,-1.000000,0,0
Fluxo,Nuke,1,0,0.00,12.86,-3.000000,-0.300000,0,0,33.52,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,-0.226800,-20.391429,-3.714286,-0.022680,0.500000,38.873540,-0.164836,0.668571,0.000000,0.000000,0.000000,-0.051461,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
FlyQuest,Ancient,3,2,66.67,63.33,0.333333,-0.041667,2,0,55.23,63.33,1.386294,-0.041667,0.333333,0.666667,0.000000,-0.103913,5.733333,4.000000,-0.031174,0.071429,52.072989,0.007470,0.186667,0.080000,0.000000,0.245000,-0.041570,3.771236,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,0,0,50.00,61.67,0.333333,-0.041667,0,0,61.67,-0.041667,0.000000,2,1,50.00,58.75,-1.000000,-0.156250,1,0,58.75,-0.156250,1.098612,3,2,66.67,63.33,0.333333,-0.041667,2,0,63.33,-0.041667,1.386294,0,0,50.00,61.67,0.333333,-0.041667,0,0,0,0,50.00,61.67,0.333333,-0.041667,0,0,0,0,50.00,61.67,0.333333,-0.041667,0,0,0,0,50.00,61.67,0.333333,-0.041667,0,0,0,0,50.00,61.67,0.333333,-0.041667,0,0,2,1,50.00,58.75,-1.000000,-0.156250,1,0,1,1,100.00,67.14,3.000000,0.187500,1,0
FlyQuest,Anubis,4,4,100.00,91.00,8.500000,0.825000,0,0,79.43,91.00,1.609438,0.825000,8.500000,0.000000,0.000000,0.685350,17.773500,16.400000,0.274140,1.000000,79.430042,0.588601,0.492000,0.328000,0.000000,0.000000,0.065412,2.179449,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,0,0,50.00,85.00,8.500000,0.825000,0,0,85.00,0.825000,0.000000,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,1,1,100.00,87.14,5.000000,0.500000,0,0,87.14,0.500000,0.693147,2,2,100.00,88.75,7.000000,0.700000,0,0,88.75,0.700000,1.098612,4,4,100.00,91.00,8.500000,0.825000,0,0,91.00,0.825000,1.609438,0,0,50.00,85.00,8.500000,0.825000,0,0,0,0,50.00,85.00,8.500000,0.825000,0,0,0,0,50.00,85.00,8.500000,0.825000,0,0,1,1,100.00,87.14,5.000000,0.500000,0,0,0,0,50.00,85.00,8.500000,0.825000,0,0,1,1,100.00,87.14,9.000000,0.900000,0,0,2,2,100.00,88.75,10.000000,0.950000,0,0
FlyQuest,Dust2,5,3,60.00,58.36,1.800000,0.157500,1,0,55.68,58.36,1.791759,0.157500,1.800000,0.200000,0.000000,0.099905,3.654909,4.181818,0.049952,0.785714,54.886966,0.089223,0.083636,0.083636,0.000000,0.096000,0.001479,5.491812,0.000000,0,0,50.00,57.00,1.800000,0.157500,0,0,57.00,0.157500,0.000000,1,0,0.00,48.86,-4.000000,-0.400000,0,0,48.86,-0.400000,0.693147,1,0,0.00,48.86,-4.000000,-0.400000,0,0,48.86,-0.400000,0.693147,1,0,0.00,48.86,-4.000000,-0.400000,0,0,48.86,-0.400000,0.693147,1,0,0.00,48.86,-4.000000,-0.400000,0,0,48.86,-0.400000,0.693147,2,1,50.00,55.25,1.000000,0.100000,0,0,55.25,0.100000,1.098612,5,3,60.00,58.36,1.800000,0.157500,1,0,58.36,0.157500,1.791759,0,0,50.00,57.00,1.800000,0.157500,0,0,1,0,0.00,48.86,-4.000000,-0.400000,0,0,0,0,50.00,57.00,1.800000,0.157500,0,0,0,0,50.00,57.00,1.800000,0.157500,0,0,0,0,50.00,57.00,1.800000,0.157500,0,0,1,1,100.00,63.14,6.000000,0.600000,0,0,3,2,66.67,60.22,2.333333,0.195833,1,0
FlyQuest,Inferno,1,1,100.00,87.14,3.000000,0.300000,0,0,66.32,87.14,0.693147,0.300000,3.000000,0.000000,0.000000,0.211800,13.111429,3.714286,0.021180,0.500000,61.015189,0.163188,0.668571,0.074286,0.000000,0.000000,0.010258,0.000000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,1,1,100.00,87.14,3.000000,0.300000,0,0
FlyQuest,Mirage,3,1,33.33,36.67,-3.666667,-0.358333,1,1,38.91,36.67,1.386294,-0.358333,-3.666667,0.333333,0.333333,-0.306033,-6.417778,-4.000000,-0.091810,0.309571,43.888766,-0.068643,0.186667,0.000000,0.000000,0.326667,-0.113710,5.436502,0.000000,0,0,50.00,38.33,-3.666667,-0.358333,0,0,38.33,-0.358333,0.000000,0,0,50.00,38.33,-3.666667,-0.358333,0,0,38.33,-0.358333,0.000000,0,0,50.00,38.33,-3.666667,-0.358333,0,0,38.33,-0.358333,0.000000,1,0,0.00,32.86,-11.000000,-1.000000,0,0,32.86,-1.000000,0.693147,1,0,0.00,32.86,-11.000000,-1.000000,0,0,32.86,-1.000000,0.693147,2,0,0.00,28.75,-6.500000,-0.600000,0,1,28.75,-0.600000,1.098612,3,1,33.33,36.67,-3.666667,-0.358333,1,1,36.67,-0.358333,1.386294,0,0,50.00,38.33,-3.666667,-0.358333,0,0,0,0,50.00,38.33,-3.666667,-0.358333,0,0,0,0,50.00,38.33,-3.666667,-0.358333,0,0,1,0,0.00,32.86,-11.000000,-1.000000,0,0,0,0,50.00,38.33,-3.666667,-0.358333,0,0,1,0,0.00,32.86,-2.000000,-0.200000,0,1,1,1,100.00,47.14,2.000000,0.125000,1,0
FlyQuest,Nuke,4,1,25.00,29.50,0.000000,0.000000,0,2,36.71,29.50,1.609438,0.000000,0.000000,0.000000,0.500000,-0.024638,-9.604250,-8.200000,-0.009855,0.452429,41.442017,-0.120230,0.246000,0.000000,0.500000,0.230000,-0.039313,5.338539,0.000000,0,0,50.00,32.50,0.000000,0.000000,0,0,32.50,0.000000,0.000000,1,0,0.00,27.86,-2.000000,-0.200000,0,1,27.86,-0.200000,0.693147,1,0,0.00,27.86,-2.000000,-0.200000,0,1,27.86,-0.200000,0.693147,2,0,0.00,24.37,-3.500000,-0.350000,0,1,24.37,-0.350000,1.098612,2,0,0.00,24.37,-3.500000,-0.350000,0,1,24.37,-0.350000,1.098612,2,0,0.00,24.37,-3.500000,-0.350000,0,1,24.37,-0.350000,1.098612,4,1,25.00,29.50,0.000000,0.000000,0,2,29.50,0.000000,1.609438,0,0,50.00,32.50,0.000000,0.000000,0,0,1,0,0.00,27.86,-2.000000,-0.200000,0,1,0,0,50.00,32.50,0.000000,0.000000,0,0,1,0,0.00,27.86,-5.000000,-0.500000,0,0,0,0,50.00,32.50,0.000000,0.000000,0,0,0,0,50.00,32.50,0.000000,0.000000,0,0,2,1,50.00,36.88,3.500000,0.350000,0,1
G2,Ancient,5,4,80.00,75.09,1.600000,0.160000,0,0,69.10,75.09,1.791759,0.160000,1.600000,0.000000,0.000000,0.295280,15.338073,12.545455,0.147640,0.500000,62.895471,0.191044,0.250909,0.250909,0.000000,0.000000,0.043185,4.963869,0.000000,0,0,50.00,71.00,1.600000,0.160000,0,0,71.00,0.160000,0.000000,2,2,100.00,78.25,5.000000,0.500000,0,0,78.25,0.500000,1.098612,5,4,80.00,75.09,1.600000,0.160000,0,0,75.09,0.160000,1.791759,5,4,80.00,75.09,1.600000,0.160000,0,0,75.09,0.160000,1.791759,5,4,80.00,75.09,1.600000,0.160000,0,0,75.09,0.160000,1.791759,5,4,80.00,75.09,1.600000,0.160000,0,0,75.09,0.160000,1.791759,5,4,80.00,75.09,1.600000,0.160000,0,0,75.09,0.160000,1.791759,0,0,50.00,71.00,1.600000,0.160000,0,0,2,2,100.00,78.25,5.000000,0.500000,0,0,3,2,66.67,69.56,-0.666667,-0.066667,0,0,0,0,50.00,71.00,1.600000,0.160000,0,0,0,0,50.00,71.00,1.600000,0.160000,0,0,0,0,50.00,71.00,1.600000,0.160000,0,0,0,0,50.00,71.00,1.600000,0.160000,0,0
G2,Anubis,3,1,33.33,36.67,-1.333333,-0.158333,1,0,42.09,36.67,1.386294,-0.158333,-1.333333,0.333333,0.000000,-0.081167,-7.662222,-4.000000,-0.024350,0.500000,44.658681,-0.079131,0.186667,0.000000,0.000000,0.000000,-0.062397,2.357023,0.000000,0,0,50.00,38.33,-1.333333,-0.158333,0,0,38.33,-0.158333,0.000000,0,0,50.00,38.33,-1.333333,-0.158333,0,0,38.33,-0.158333,0.000000,2,0,0.00,28.75,-3.000000,-0.300000,0,0,28.75,-0.300000,1.098612,2,0,0.00,28.75,-3.000000,-0.300000,0,0,28.75,-0.300000,1.098612,3,1,33.33,36.67,-1.333333,-0.158333,1,0,36.67,-0.158333,1.386294,3,1,33.33,36.67,-1.333333,-0.158333,1,0,36.67,-0.158333,1.386294,3,1,33.33,36.67,-1.333333,-0.158333,1,0,36.67,-0.158333,1.386294,0,0,50.00,38.33,-1.333333,-0.158333,0,0,0,0,50.00,38.33,-1.333333,-0.158333,0,0,2,0,0.00,28.75,-3.000000,-0.300000,0,0,0,0,50.00,38.33,-1.333333,-0.158333,0,0,1,1,100.00,47.14,2.000000,0.125000,1,0,0,0,50.00,38.33,-1.333333,-0.158333,0,0,0,0,50.00,38.33,-1.333333,-0.158333,0,0
G2,Dust2,4,4,100.00,91.00,6.000000,0.600000,0,0,79.68,91.00,1.609438,0.600000,6.000000,0.000000,0.000000,0.684700,23.692875,16.400000,0.273880,0.500000,70.033194,0.296788,0.492000,0.328000,0.000000,0.000000,0.134463,2.000000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,3,3,100.00,90.00,5.333333,0.533333,0,0,90.00,0.533333,1.386294,4,4,100.00,91.00,6.000000,0.600000,0,0,91.00,0.600000,1.609438,4,4,100.00,91.00,6.000000,0.600000,0,0,91.00,0.600000,1.609438,4,4,100.00,91.00,6.000000,0.600000,0,0,91.00,0.600000,1.609438,4,4,100.00,91.00,6.000000,0.600000,0,0,91.00,0.600000,1.609438,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,3,3,100.00,90.00,5.333333,0.533333,0,0,1,1,100.00,87.14,8.000000,0.800000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0
G2,Inferno,3,2,66.67,63.33,-0.666667,-0.091667,1,0,58.75,63.33,1.386294,-0.091667,-0.666667,0.333333,0.000000,-0.035783,7.491111,4.000000,-0.010735,0.500000,55.903427,0.087458,0.186667,0.080000,1.000000,0.000000,0.011979,4.496913,0.000000,0,0,50.00,61.67,-0.666667,-0.091667,0,0,61.67,-0.091667,0.000000,1,1,100.00,67.14,2.000000,0.125000,1,0,67.14,0.125000,0.693147,1,1,100.00,67.14,2.000000,0.125000,1,0,67.14,0.125000,0.693147,2,2,100.00,71.25,2.500000,0.212500,1,0,71.25,0.212500,1.098612,3,2,66.67,63.33,-0.666667,-0.091667,1,0,63.33,-0.091667,1.386294,3,2,66.67,63.33,-0.666667,-0.091667,1,0,63.33,-0.091667,1.386294,3,2,66.67,63.33,-0.666667,-0.091667,1,0,63.33,-0.091667,1.386294,0,0,50.00,61.67,-0.666667,-0.091667,0,0,1,1,100.00,67.14,2.000000,0.125000,1,0,0,0,50.00,61.67,-0.666667,-0.091667,0,0,1,1,100.00,67.14,3.000000,0.300000,0,0,1,0,0.00,52.86,-7.000000,-0.700000,0,0,0,0,50.00,61.67,-0.666667,-0.091667,0,0,0,0,50.00,61.67,-0.666667,-0.091667,0,0
G2,Mirage,6,3,50.00,50.00,2.000000,0.215789,1,2,55.83,50.00,1.945910,0.215789,2.000000,0.166667,0.333333,0.313064,0.000000,0.000000,0.187838,0.500000,53.935897,0.058310,0.000000,0.000000,1.500000,0.000000,0.041506,4.795832,0.000000,0,0,50.00,50.00,2.000000,0.215789,0,0,50.00,0.215789,0.000000,1,1,100.00,57.14,7.000000,0.700000,0,0,57.14,0.700000,0.693147,5,2,40.00,45.45,1.400000,0.158947,1,2,45.45,0.158947,1.791759,5,2,40.00,45.45,1.400000,0.158947,1,2,45.45,0.158947,1.791759,6,3,50.00,50.00,2.000000,0.215789,1,2,50.00,0.215789,1.945910,6,3,50.00,50.00,2.000000,0.215789,1,2,50.00,0.215789,1.945910,6,3,50.00,50.00,2.000000,0.215789,1,2,50.00,0.215789,1.945910,0,0,50.00,50.00,2.000000,0.215789,0,0,1,1,100.00,57.14,7.000000,0.700000,0,0,4,1,25.00,40.00,0.000000,0.023684,1,2,0,0,50.00,50.00,2.000000,0.215789,0,0,1,1,100.00,57.14,5.000000,0.500000,0,0,0,0,50.00,50.00,2.000000,0.215789,0,0,0,0,50.00,50.00,2.000000,0.215789,0,0
G2,Overpass,3,2,66.67,63.33,5.333333,0.533333,0,0,61.58,63.33,1.386294,0.533333,5.333333,0.000000,0.000000,0.706800,7.880000,4.000000,0.212040,0.500000,57.814922,0.115777,0.186667,0.080000,0.000000,0.000000,0.140347,6.599663,0.000000,0,0,50.00,61.67,5.333333,0.533333,0,0,61.67,0.533333,0.000000,0,0,50.00,61.67,5.333333,0.533333,0,0,61.67,0.533333,0.000000,3,2,66.67,63.33,5.333333,0.533333,0,0,63.33,0.533333,1.386294,3,2,66.67,63.33,5.333333,0.533333,0,0,63.33,0.533333,1.386294,3,2,66.67,63.33,5.333333,0.533333,0,0,63.33,0.533333,1.386294,3,2,66.67,63.33,5.333333,0.533333,0,0,63.33,0.533333,1.386294,3,2,66.67,63.33,5.333333,0.533333,0,0,63.33,0.533333,1.386294,0,0,50.00,61.67,5.333333,0.533333,0,0,0,0,50.00,61.67,5.333333,0.533333,0,0,3,2,66.67,63.33,5.333333,0.533333,0,0,0,0,50.00,61.67,5.333333,0.533333,0,0,0,0,50.00,61.67,5.333333,0.533333,0,0,0,0,50.00,61.67,5.333333,0.533333,0,0,0,0,50.00,61.67,5.333333,0.533333,0,0
Gaimin Gladiators,Ancient,7,4,57.14,56.15,0.000000,0.000000,3,1,59.01,56.15,2.079442,0.000000,0.000000,0.428571,0.142857,0.063693,3.443077,4.307692,0.044585,0.584571,56.576523,0.105331,0.036923,0.086154,1.500000,0.000000,-0.016519,3.625308,0.000000,0,0,50.00,55.00,0.000000,0.000000,0,0,55.00,0.000000,0.000000,1,0,0.00,47.14,-5.000000,-0.500000,0,0,47.14,-0.500000,0.693147,3,0,0.00,36.67,-4.000000,-0.350000,1,1,36.67,-0.350000,1.386294,5,2,40.00,48.18,-1.600000,-0.160000,3,1,48.18,-0.160000,1.791759,7,4,57.14,56.15,0.000000,0.000000,3,1,56.15,0.000000,2.079442,7,4,57.14,56.15,0.000000,0.000000,3,1,56.15,0.000000,2.079442,7,4,57.14,56.15,0.000000,0.000000,3,1,56.15,0.000000,2.079442,0,0,50.00,55.00,0.000000,0.000000,0,0,1,0,0.00,47.14,-5.000000,-0.500000,0,0,2,0,0.00,41.25,-3.500000,-0.275000,1,1,2,2,100.00,66.25,2.000000,0.125000,2,0,2,2,100.00,66.25,4.000000,0.400000,0,0,0,0,50.00,55.00,0.000000,0.000000,0,0,0,0,50.00,55.00,0.000000,0.000000,0,0
Gaimin Gladiators,Anubis,1,0,0.00,12.86,-4.000000,-0.400000,0,0,33.37,12.86,0.693147,-0.400000,-4.000000,0.000000,0.000000,-0.268400,-21.691429,-3.714286,-0.026840,0.091857,43.187433,-0.030548,0.668571,0.000000,0.000000,0.000000,-0.040059,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,1,0,0.00,12.86,-4.000000,-0.400000,0,0,12.86,-0.400000,0.693147,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Gaimin Gladiators,Dust2,10,5,50.00,50.00,-0.100000,-0.002500,3,2,54.90,50.00,2.397895,-0.002500,-0.100000,0.300000,0.200000,0.083661,0.000000,0.000000,0.083661,1.000000,54.895917,0.097918,0.000000,0.000000,1.500000,0.028000,-0.026783,5.734980,0.000000,0,0,50.00,50.00,-0.100000,-0.002500,0,0,50.00,-0.002500,0.000000,5,2,40.00,45.45,-2.200000,-0.220000,2,1,45.45,-0.220000,1.791759,7,2,28.57,38.46,-2.428571,-0.232143,3,2,38.46,-0.232143,2.079442,7,2,28.57,38.46,-2.428571,-0.232143,3,2,38.46,-0.232143,2.079442,8,3,37.50,42.86,-1.625000,-0.153125,3,2,42.86,-0.153125,2.197225,9,4,44.44,46.67,-1.222222,-0.113889,3,2,46.67,-0.113889,2.302585,10,5,50.00,50.00,-0.100000,-0.002500,3,2,50.00,-0.002500,2.397895,0,0,50.00,50.00,-0.100000,-0.002500,0,0,5,2,40.00,45.45,-2.200000,-0.220000,2,1,2,0,0.00,37.50,-3.000000,-0.262500,1,1,0,0,50.00,50.00,-0.100000,-0.002500,0,0,1,1,100.00,57.14,4.000000,0.400000,0,0,1,1,100.00,57.14,2.000000,0.200000,0,0,1,1,100.00,57.14,10.000000,1.000000,0,0
